MODELYEAR,MAKE,MODEL,VEHICLECLASS,ENGINESIZE,CYLINDERS,TRANSMISSION,FUELTYPE,FUELCONSUMPTION_CITY,FUELCONSUMPTION_HWY,FUELCONSUMPTION_COMB,FUELCONSUMPTION_COMB_MPG,CO2EMISSIONS,registration_key,date_reg,type,colour,fuel,state
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-22,motokar,white,petrol,Selangor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-22,motokar,blue,petrol,Johor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-22,motokar,red,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-22,motokar,blue,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-22,motokar,white,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-22,motokar,black,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-23,motokar,blue,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-23,motokar,black,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-23,motokar,blue,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-23,motokar,grey,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-23,motokar,white,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-23,motokar,white,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-23,motokar,black,petrol,Kedah
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-23,motokar,red,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-23,motokar,white,petrol,Selangor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-23,motokar,blue,petrol,Selangor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-24,motokar,white,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-24,motokar,red,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-24,motokar,blue,petrol,Selangor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-24,motokar,blue,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-24,motokar,white,petrol,Selangor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-24,motokar,grey,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-24,motokar,black,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-24,motokar,blue,petrol,Perak
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-24,motokar,grey,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-24,motokar,white,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-24,motokar,white,petrol,Johor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-25,motokar,white,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-25,motokar,blue,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-25,motokar,white,hybrid_petrol,Pulau Pinang
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-25,motokar,black,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-25,motokar,red,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-25,motokar,white,petrol,Perlis
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-25,motokar,grey,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-25,motokar,white,petrol,Selangor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-25,motokar,white,petrol,Sarawak
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-25,motokar,blue,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-25,motokar,white,hybrid_petrol,Perak
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-25,motokar,white,petrol,Melaka
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-25,motokar,white,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-25,motokar,white,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-25,motokar,black,petrol,Selangor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-26,motokar,white,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-26,motokar,black,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-26,motokar,red,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-27,motokar,white,petrol,Kedah
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-27,motokar,grey,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-28,motokar,white,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-28,motokar,red,petrol,Melaka
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-28,motokar,black,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-28,motokar,blue,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-28,motokar,blue,petrol,Selangor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-28,motokar,blue,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-28,motokar,grey,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-28,motokar,white,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-28,motokar,red,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-28,motokar,red,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-28,motokar,blue,petrol,Perlis
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-28,motokar,white,petrol,Perak
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-28,motokar,grey,petrol,Pahang
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-29,motokar,white,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-29,motokar,blue,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-29,motokar,grey,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-29,motokar,black,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-29,motokar,grey,petrol,Johor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-29,motokar,black,petrol,Johor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-29,motokar,white,petrol,Pulau Pinang
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-29,motokar,white,petrol,Perak
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-29,motokar,grey,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-29,motokar,white,petrol,Terengganu
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-29,motokar,black,petrol,Selangor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-29,motokar,blue,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-29,motokar,red,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-29,motokar,white,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-29,motokar,red,petrol,Kedah
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-30,motokar,white,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-30,motokar,grey,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-30,motokar,black,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-30,motokar,red,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-30,motokar,blue,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-30,motokar,black,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-30,motokar,white,petrol,Selangor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-30,motokar,grey,petrol,Selangor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-30,motokar,blue,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-30,motokar,black,petrol,Pahang
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-30,motokar,blue,petrol,Johor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-30,motokar,black,petrol,Johor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-30,motokar,blue,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-30,motokar,grey,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-30,motokar,white,petrol,Pulau Pinang
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-30,motokar,white,petrol,Johor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-30,motokar,grey,hybrid_petrol,Kedah
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-30,motokar,black,petrol,Selangor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-30,motokar,black,petrol,Sabah
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-30,motokar,blue,hybrid_petrol,Selangor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166.0,HONDA CIVIC,2025-04-30,motokar,grey,petrol,Kedah
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-02,motokar,white,petrol,Selangor
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-02,motokar,blue,petrol,Selangor
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-02,motokar,white,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-03,motokar,black,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-03,motokar,white,petrol,Melaka
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-04,motokar,white,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-06,motokar,blue,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-06,motokar,white,petrol,Selangor
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-06,motokar,blue,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-06,motokar,white,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-06,motokar,blue,petrol,Kelantan
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-07,motokar,white,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-07,motokar,black,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-07,motokar,white,petrol,Selangor
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-07,motokar,black,petrol,Kelantan
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-08,motokar,black,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-08,motokar,white,petrol,Sarawak
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-08,motokar,grey,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-08,motokar,white,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-08,motokar,black,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-08,motokar,blue,petrol,Johor
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-10,motokar,blue,petrol,Johor
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-10,motokar,grey,petrol,Johor
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-10,motokar,blue,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-10,motokar,white,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-10,motokar,blue,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-10,motokar,white,petrol,Johor
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-10,motokar,blue,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-13,motokar,maroon,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-13,motokar,blue,hybrid_petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-13,motokar,white,petrol,Selangor
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-13,motokar,white,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-13,motokar,red,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-13,motokar,blue,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-13,motokar,white,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-14,motokar,white,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-14,motokar,blue,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-14,motokar,black,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-14,motokar,grey,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-14,motokar,white,petrol,Pulau Pinang
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-14,motokar,blue,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-14,motokar,white,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-15,motokar,white,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-15,motokar,blue,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-15,motokar,white,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-15,motokar,blue,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-15,motokar,red,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-15,motokar,black,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-15,motokar,blue,hybrid_petrol,Kedah
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-15,motokar,blue,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-15,motokar,grey,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-16,motokar,white,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-16,motokar,red,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-16,motokar,white,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-16,motokar,grey,petrol,Johor
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-16,motokar,grey,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-16,motokar,blue,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-16,motokar,blue,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-16,motokar,grey,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-16,motokar,white,petrol,Johor
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-16,motokar,white,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-16,motokar,black,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-16,motokar,blue,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.5,6.6,7.6,37,175.0,HONDA CIVIC,2025-01-17,motokar,black,petrol,Rakan Niaga
